name;info;birth;demise;dataUrl
Paul Jean Toulet;Escritor y crítico francés;1867;1920;https://proverbia.net/autor/frases-de-paul-jean-toulet
Paul Joseph Goebbels;Político alemán;1897;1945;https://proverbia.net/autor/frases-de-paul-joseph-goebbels
Paul Masson;Periodista francés;1846;1896;https://proverbia.net/autor/frases-de-paul-masson
Paul Morand;Diplomático y escritor francés;1888;1976;https://proverbia.net/autor/frases-de-paul-morand
Paul Samuelson;Economista estadounidense;1915;2009;https://proverbia.net/autor/frases-de-paul-samuelson
Paul Valéry;Escritor francés;1871;1945;https://proverbia.net/autor/frases-de-paul-valery
Paul Verlaine;Poeta francés;1844;1895;https://proverbia.net/autor/frases-de-paul-verlaine
Paulo Coelho;Escritor brasileño;1947;?;https://proverbia.net/autor/frases-de-paulo-coelho
PaulVerhoeven;;;;https://proverbia.net/autor/frases-de-paul-verhoeven
Pearl S. Buck;Novelista estadounidense;1892;1973;https://proverbia.net/autor/frases-de-pearl-s-buck
Pedro Almodovar;Director de cine español;1950;?;https://proverbia.net/autor/frases-de-pedro-almodovar
Pedro Calderón de la Barca;Dramaturgo y poeta español;1600;1681;https://proverbia.net/autor/frases-de-pedro-calderon-de-la-barca
Pedro Laín Entralgo;Escritor español;1908;2001;https://proverbia.net/autor/frases-de-pedro-lain-entralgo
Pedro Muñoz Seca;Dramaturgo español;1881;1936;https://proverbia.net/autor/frases-de-pedro-munoz-seca
Pedro Ruiz;Humrista, escritor y presentador español;1947;?;https://proverbia.net/autor/frases-de-pedro-ruiz
Peña y Goñi;;1846;1896);https://proverbia.net/autor/frases-de-pena-y-goni
Percy Bysshe Shelley;Poeta británico;1792;1822;https://proverbia.net/autor/frases-de-percy-bysshe-shelley
Peter Alexander Ustinov;Actor estadounidense;1921;2004;https://proverbia.net/autor/frases-de-peter-alexander-ustinov
Peter de Vries;Editor y novelista estadounidense;1910;1993;https://proverbia.net/autor/frases-de-peter-de-vries
Peter Drucker;Escritor y consultor austriaco;1909;2005;https://proverbia.net/autor/frases-de-peter-drucker
Philip K. Dick;Escritor y novelista estadounidense;1928;1982;https://proverbia.net/autor/frases-de-philip-k-dick
PhilipGibbs;;;;https://proverbia.net/autor/frases-de-philip-gibbs
Phillips Brooks;Clérigo episcopal americano;1835;1893;https://proverbia.net/autor/frases-de-phillips-brooks
Pier Paolo Pasolini;Escritor y director de cine italiano;1922;1975;https://proverbia.net/autor/frases-de-pier-paolo-pasolini
Pierre Auguste Renoir;Pintor francés;1841;1919;https://proverbia.net/autor/frases-de-pierre-auguste-renoir
Pierre Augustin de Beaumarchais;Poeta dramático francés;1732;1799;https://proverbia.net/autor/frases-de-pierre-augustin-de-beaumarchais
Pierre Benoit;Novelista francés;1886;1962;https://proverbia.net/autor/frases-de-pierre-benoit
Pierre Bonnard;Pintor francés;1867;1947;https://proverbia.net/autor/frases-de-pierre-bonnard
Pierre Corneille;Poeta y dramaturgo francés;1606;1684;https://proverbia.net/autor/frases-de-pierre-corneille
Pierre Joseph Proudhon;Filósofo francés;1809;1865;https://proverbia.net/autor/frases-de-pierre-joseph-proudhon
Pierre Teilhard de Chardin;Filósofo y teólogo francés;1881;1955;https://proverbia.net/autor/frases-de-pierre-teilhard-de-chardin
Pietro Colletta;Militar e historiador italiano;1775;1831;https://proverbia.net/autor/frases-de-pietro-colletta
Pietro Metastasio;Poeta italiano;1698;1782;https://proverbia.net/autor/frases-de-pietro-metastasio
Pilar Avivar;Profesora de arte.;;;https://proverbia.net/autor/frases-de-pilar-avivar
Píndaro;Poeta griego;521 AC;441 AC;https://proverbia.net/autor/frases-de-pindaro
Pío Baroja;Escritor español;1872;1956;https://proverbia.net/autor/frases-de-pio-baroja
Piotr Ilich Tchaikovski;Compositor ruso;1840;1893;https://proverbia.net/autor/frases-de-piotr-ilich-tchaikovski
Pitaco de Mitilene;Gobernante griego;650 AC;?;https://proverbia.net/autor/frases-de-pitaco-de-mitilene
Pitágoras de Samos;Filósofo y matemático griego;582 AC;497 AC;https://proverbia.net/autor/frases-de-pitagoras-de-samos
Pitigrilli;Escritor italiano;1893;1975;https://proverbia.net/autor/frases-de-pitigrilli
Platón;Filósofo griego;427 AC;347 AC;https://proverbia.net/autor/frases-de-platon
Plauto;Dramaturgo cómico romano;254 AC;184 AC;https://proverbia.net/autor/frases-de-plauto
Plinio el Joven;Escritor romano;62;113;https://proverbia.net/autor/frases-de-plinio-el-joven
Plinio el Viejo;Caius Plinius Secundus Escritor latino.;23;79;https://proverbia.net/autor/frases-de-plinio-el-viejo
Plutarco;Escritor griego;50;125;https://proverbia.net/autor/frases-de-plutarco
Príncipe Carlos José de Ligne;Escritor, mariscal y diplomático belga;1735;1814;https://proverbia.net/autor/frases-de-principe-carlos-jose-de-ligne
Prosper Mérimée;Escritor francés;1803;1870;https://proverbia.net/autor/frases-de-prosper-merimee
Publio Siro;Poeta dramático romano;Siglo I AC;?;https://proverbia.net/autor/frases-de-publio-siro
Quino;;;;https://proverbia.net/autor/frases-de-quino
Quintiliano;Escritor hispanolatino;35;96;https://proverbia.net/autor/frases-de-quintiliano
Quinto Ennio;;;;https://proverbia.net/autor/frases-de-quinto-ennio
Rabindranath Tagore;Filósofo y escritor indio;1861;1941;https://proverbia.net/autor/frases-de-rabindranath-tagore
Rafael Alberti;Poeta y dramaturgo español;1902;1999;https://proverbia.net/autor/frases-de-rafael-alberti
Rafael Chirbes;Escritor y crítico literario español;1949;2015;https://proverbia.net/autor/frases-de-rafael-chirbes
Rafael Gibelli;Escritor Abogado y antropólogo uruguayo.;1964;?;https://proverbia.net/autor/frases-de-rafael-gibelli
Rainer María Rilke;Escritor austríaco;1875;1926;https://proverbia.net/autor/frases-de-rainer-maria-rilke
Ralph Bunche;Diplomático estadounidense;1904;1971;https://proverbia.net/autor/frases-de-ralph-bunche
Ralph Nader;Activista y abogado estadounidense;1934;?;https://proverbia.net/autor/frases-de-ralph-nader
Ramiro de Maeztu;Escritor español;1875;1936;https://proverbia.net/autor/frases-de-ramiro-de-maeztu
Ramón de Campoamor;Poeta español;1817;1901;https://proverbia.net/autor/frases-de-ramon-de-campoamor
Ramón Gómez de la Serna;Escritor español Autor de Greguerías.;1891;1963;https://proverbia.net/autor/frases-de-ramon-gomez-de-la-serna
Ramón J. Sénder;Escritor español;1902;1982;https://proverbia.net/autor/frases-de-ramon-j-sender
Ramon Llull;Filósofo y escritor en lengua catalana;1235;1315;https://proverbia.net/autor/frases-de-ramon-llull
Ramón María del Valle-Inclán;Dramaturgo, poeta y novelista español;1866;1936;https://proverbia.net/autor/frases-de-ramon-maria-del-valleinclan
Ramón Pérez de Ayala;Escritor y periodista español;1881;1962;https://proverbia.net/autor/frases-de-ramon-perez-de-ayala
RamónBuenaventura;;;;https://proverbia.net/autor/frases-de-ramon-buenaventura
Randolph;;;;https://proverbia.net/autor/frases-de-randolph
RaulSoldi;;;;https://proverbia.net/autor/frases-de-raul-soldi
Ray Bradbury;Escritor estadounidense;1920;2012;https://proverbia.net/autor/frases-de-ray-bradbury
Raymond Chandler;Escritor estadounidense de novela policiaca;1888;1959;https://proverbia.net/autor/frases-de-raymond-chandler
Raymond Poincaré;Estadísta francés;1860;1934;https://proverbia.net/autor/frases-de-raymond-poincare
Remy de Gourmont;Novelista francés;1858;1915;https://proverbia.net/autor/frases-de-remy-de-gourmont
René de Chateaubriand;Diplomático y escritor francés;1768;1848;https://proverbia.net/autor/frases-de-rene-de-chateaubriand
René Descartes;Filósofo y matemático francés;1596;1650;https://proverbia.net/autor/frases-de-rene-descartes
RenéSchenker;;;;https://proverbia.net/autor/frases-de-rene-schenker
Reveillere;;;;https://proverbia.net/autor/frases-de-reveillere
Ricardo Güiraldes;Escritor argentino;1886;1927;https://proverbia.net/autor/frases-de-ricardo-g%C3%BCiraldes
Richard Bach;Escritor y aviador estadounidense;1936;?;https://proverbia.net/autor/frases-de-richard-bach
Richard Steele;Escritor irlandés;1672;1729;https://proverbia.net/autor/frases-de-richard-steele
Richard Whately;Arzobispo anglicano y educador británico;1787;1863;https://proverbia.net/autor/frases-de-richard-whately
RichardKingston;;;;https://proverbia.net/autor/frases-de-richard-kingston
RichardMoss;;;;https://proverbia.net/autor/frases-de-richard-moss
Roald Dahl;Escritor británico;1916;1990;https://proverbia.net/autor/frases-de-roald-dahl
Robert Baden-Powell;Militar y escritor británico;1857;1941;https://proverbia.net/autor/frases-de-robert-badenpowell
Robert Bolt;Escritor y guionista británico;1924;1995;https://proverbia.net/autor/frases-de-robert-bolt
Robert Browning;Poeta inglés;1812;1889;https://proverbia.net/autor/frases-de-robert-browning
Robert Burns;Poeta escocés;1759;1796;https://proverbia.net/autor/frases-de-robert-burns
Robert Burton;Escritor y clérigo inglés;1577;1640;https://proverbia.net/autor/frases-de-robert-burton
Robert Frost;Poeta estadounidense;1874;1963;https://proverbia.net/autor/frases-de-robert-frost
Robert Green Ingersoll;Politico y orador norteamericano;1833;1899;https://proverbia.net/autor/frases-de-robert-green-ingersoll
Robert Heinlen;Escritor estadounidense;1907;1988;https://proverbia.net/autor/frases-de-robert-heinlen
Robert Kennedy;Político y fiscal general estadounidense;1925;1968;https://proverbia.net/autor/frases-de-robert-kennedy
Robert Koch;Científico alemán;1843;1910;https://proverbia.net/autor/frases-de-robert-koch
Robert Louis Stevenson;Escritor británico;1850;1894;https://proverbia.net/autor/frases-de-robert-louis-stevenson
Robert Oppenheimer;Físico estadounidense;1904;1967;https://proverbia.net/autor/frases-de-robert--oppenheimer
Robert Penn Warren;Novelista, poeta y crítico literario estadounidens;1905;1989;https://proverbia.net/autor/frases-de-robert-penn-warren
Robert Schumann;Compositor alemán;1810;1856;https://proverbia.net/autor/frases-de-robert-schumann
Robert Spaemann;Filósofo alemán;1927;?;https://proverbia.net/autor/frases-de-robert-spaemann
RobertAnderson;;;;https://proverbia.net/autor/frases-de-robert-anderson
RobertLemke;;;;https://proverbia.net/autor/frases-de-robert-lemke
Roberto Fontanarrosa;Escritor argentino;1944;2007;https://proverbia.net/autor/frases-de-roberto-fontanarrosa
RobertoSapriza;;;;https://proverbia.net/autor/frases-de-roberto-sapriza
RobGoldston;;;;https://proverbia.net/autor/frases-de-rob-goldston
Rodríguez Marín;;;;https://proverbia.net/autor/frases-de-rodriguez-marin
Roger Martin du Gard;Escritor francés;1881;1958;https://proverbia.net/autor/frases-de-roger-martin-du-gard-
Roger Wolfe;Escritor inglés;1962;?;https://proverbia.net/autor/frases-de-roger-wolfe
Romain Rolland;Escritor francés galardonado con el Premio Nobel,;1866;1944;https://proverbia.net/autor/frases-de-romain-rolland
RomySchneider;;;;https://proverbia.net/autor/frases-de-romy-schneider
Ronald Reagan;Político estadounidense Ex-presidente.;1911;2004;https://proverbia.net/autor/frases-de-ronald-reagan
Rosa Chacel;Escritora española;1898;1994;https://proverbia.net/autor/frases-de-rosa-chacel
Rosa Montero;Escritora y periodista española;1951;?;https://proverbia.net/autor/frases-de-rosa-montero
Rosa Regàs;Escritora española;1933;?;https://proverbia.net/autor/frases-de-rosa-reg%C3%A0s
Rubén Darío;Poeta y periodista nicaragüense;1867;1916;https://proverbia.net/autor/frases-de-ruben-dario
Rudolf Virchow;Patólogo, arqueólogo y antropólogo alemán;1821;1902;https://proverbia.net/autor/frases-de-rudolf-virchow
Rudyard Kipling;Novelista británico;1865;1936;https://proverbia.net/autor/frases-de-rudyard-kipling
Ryszard Kapuscinski;Periodista y escritor en idioma polaco;1932;2007;https://proverbia.net/autor/frases-de-ryszard-kapuscinski
S.Chase;;;;https://proverbia.net/autor/frases-de-s-chase
S.Harris;;;;https://proverbia.net/autor/frases-de-s-harris
S.Kent;;;;https://proverbia.net/autor/frases-de-s-kent
S.Siporin;;;;https://proverbia.net/autor/frases-de-s-siporin
Sacha Guitry;Director, actor y guionista francés;1885;1957;https://proverbia.net/autor/frases-de-sacha-guitry
Salman Rushdie;Escritor anglo-hindú;1947;?;https://proverbia.net/autor/frases-de-salman-rushdie
Salomón;Rey de Israel;970 AC;931 AC;https://proverbia.net/autor/frases-de-salomon
Salustio;Caius Sallustius Crispus Historiador latino.;83 AC;35 AC;https://proverbia.net/autor/frases-de-salustio
Salvador Dalí;Pintor y escultor español;1904;1989;https://proverbia.net/autor/frases-de-salvador-dali
Sam Keen;Escritor, profesor y filósofo americano;1931;?;https://proverbia.net/autor/frases-de-sam-keen
Samuel Alexander;Filósofo británico;1859;1938;https://proverbia.net/autor/frases-de-samuel-alexander
Samuel Beckett;Poeta y novelista irlandés;1906;1989;https://proverbia.net/autor/frases-de-samuel-beckett
Samuel Butler (novelista);Novelista inglés;1835;1902;https://proverbia.net/autor/frases-de-samuel-butler-novelista
Samuel Goldwyn;Productor estadounidense;1882;1974;https://proverbia.net/autor/frases-de-samuel-goldwyn
Samuel Johnson;Escritor inglés;1709;1784;https://proverbia.net/autor/frases-de-samuel-johnson
Samuel Smiles;Escritor y reformista escocés;1812;1904;https://proverbia.net/autor/frases-de-samuel-smiles
Samuel Taylor Coleridge;Poeta inglés;1772;1834;https://proverbia.net/autor/frases-de-samuel-taylor-coleridge
San Agustín;Obispo y filósofo;354;430;https://proverbia.net/autor/frases-de-san-agustin
San Bernardo de Claraval;Eclesiástico francés;1091;1153;https://proverbia.net/autor/frases-de-san-bernardo-de-claraval
San Francisco de Sales;Obispo y Doctor de la Iglesia;1567;1622;https://proverbia.net/autor/frases-de-san-francisco-de-sales
San Jerónimo;Traductor latino;340;420;https://proverbia.net/autor/frases-de-san-jeronimo
San Juan;;;;https://proverbia.net/autor/frases-de-san-juan
San Juan de la Cruz;Poeta místico y religioso español;1542;1591;https://proverbia.net/autor/frases-de-san-juan-de-la-cruz
San Pablo;Primer teólogo del cristianismo y el más important;10;62;https://proverbia.net/autor/frases-de-san-pablo
Sándor Márai;Escritor húngaro;1900;1989;https://proverbia.net/autor/frases-de-sandor-marai
SanMateo;;;;https://proverbia.net/autor/frases-de-san-mateo
Santa Catalina de Siena;Religiosa italiana;1347;1380;https://proverbia.net/autor/frases-de-santa-catalina-de-siena
Santa Teresa de Jesús;Escritora mística española;1515;1582;https://proverbia.net/autor/frases-de-santa-teresa-de-jesus
Santiago Carrillo;Político español;1915;2012;https://proverbia.net/autor/frases-de-santiago-carrillo
Santiago Ramón y Cajal;Médico español;1852;1934;https://proverbia.net/autor/frases-de-santiago-ramon-y-cajal
Santiago Rusiñol i Prats;Pintor y escritor español;1861;1931;https://proverbia.net/autor/frases-de-santiago-rusinol-i-prats
Santo Tomás de Aquino;Filósofo y teólogo;1224;1274;https://proverbia.net/autor/frases-de-santo-tomas-de-aquino
Santos López Pelegrín 'Abenamar';Periodista y escritor español;1801;1846;https://proverbia.net/autor/frases-de-santos-lopez-pelegrin-abenamar
Sealtiel Alatriste;Editor y escritor mexicano;1949;?;https://proverbia.net/autor/frases-de-sealtiel-alatriste
Selma Lagerlöf;Escritora sueca;1858;1940;https://proverbia.net/autor/frases-de-selma-lagerlof
Séneca;Filósofo latino;2 AC;65;https://proverbia.net/autor/frases-de-seneca
Severo Catalina;Periodista y escritor español;1832;1871;https://proverbia.net/autor/frases-de-severo-catalina
Severo Ochoa;Médico español;1905;1993;https://proverbia.net/autor/frases-de-severo-ochoa
Shirley MacLaine;Actriz estadounidense;1934;?;https://proverbia.net/autor/frases-de-shirley-maclaine
Sidney Lumet;Director, productor y guionista estadounidense;1924;2011;https://proverbia.net/autor/frases-de-sidney-lumet
Sigmund Freud;Médico austriaco;1856;1939;https://proverbia.net/autor/frases-de-sigmund-freud
Silvio Pellico;Escritor italiano;1789;1854;https://proverbia.net/autor/frases-de-silvio-pellico
Simón Bolívar;Militar y político de origen venezolano;1783;1830;https://proverbia.net/autor/frases-de-simon-bolivar
Simone de Beauvoir;Novelista e intelectual francesa;1908;1986;https://proverbia.net/autor/frases-de-simone-de-beauvoir
Simone Weil;Filósofa y activista política francesa;1909;1943;https://proverbia.net/autor/frases-de-simone-weil
Sir Arthur Conan Doyle;Novelista escocés;1859;1930;https://proverbia.net/autor/frases-de-sir-arthur-conan-doyle
Sir Francis Bacon;Filósofo y estadista británico;1561;1626;https://proverbia.net/autor/frases-de-sir-francis-bacon
Sir Hugh Seymour Walpole;Novelista inglés;1844;1941;https://proverbia.net/autor/frases-de-sir-hugh-seymour-walpole
Sir John Bowring;Filósofo y político inglés;1792;1872;https://proverbia.net/autor/frases-de-sir-john-bowring
Sir Laurence Olivier;Actor, director y productor británico;1907;1989;https://proverbia.net/autor/frases-de-sir-laurence-olivier
Sócrates;Filósofo griego;470 AC;399 AC;https://proverbia.net/autor/frases-de-socrates
Sófocles;Poeta trágico griego;495AC;406AC;https://proverbia.net/autor/frases-de-sofocles
Sofocleto;Escritor, periodista y humorista peruano;1926;2004;https://proverbia.net/autor/frases-de-sofocleto
Solón de Atenas;Legislador griego;640 A.C.;558 A.C.;https://proverbia.net/autor/frases-de-solon-de-atenas
Sorcha Carey;Profesora de arte clásico inglés;1943;?;https://proverbia.net/autor/frases-de-sorcha-carey
Sorell;;;;https://proverbia.net/autor/frases-de-sorell
Sören Aabye Kierkegaard;Literato y filósofo danés;1813;1855;https://proverbia.net/autor/frases-de-soren-aabye-kierkegaard
Sri Pandit Jawaharlal Nehru;Político indio;1889;1964;https://proverbia.net/autor/frases-de-sri-pandit-jawaharlal-nehru
Stanislas de Boufflers;Escritor y político francés;1738;1815;https://proverbia.net/autor/frases-de-stanislas-de-boufflers
Stanislaw Lec;Escritor polaco de origen judío;1909;1966;https://proverbia.net/autor/frases-de-stanislaw-lec
Stanislaw Lem;Escritor polaco;1921;2006;https://proverbia.net/autor/frases-de-stanislaw-lem
Stanley Kubrick;Director de cine estadounidense;1928;1999;https://proverbia.net/autor/frases-de-stanley-kubrick
Stefan Zweig;Escritor austriaco;1881;1942;https://proverbia.net/autor/frases-de-stefan-zweig
Stendhal;Escritor francés;1783;1842;https://proverbia.net/autor/frases-de-stendhal
Stéphane Hessel;Escritor y militante político francés;1917;2013;https://proverbia.net/autor/frases-de-stephane-hessel
Stephen Leacock;Escritor canadiense;1869;1944;https://proverbia.net/autor/frases-de-stephen-leacock
Steve Jobs;Empresario e informático estadounidense;1955;2011;https://proverbia.net/autor/frases-de-steve-jobs
Steven Brust;Escritor estadounidense;1955;?;https://proverbia.net/autor/frases-de-steven-brust
Stieg Larsson;Periodista y escritor sueco;1954;2004;https://proverbia.net/autor/frases-de-stieg-larsson
Suetonio;Historiador y biógrafo romano;69;140;https://proverbia.net/autor/frases-de-suetonio
Sun Tzu;Escritor chino;544 AC;496 AC;https://proverbia.net/autor/frases-de-sun-tzu
Susan Sontag;Novelista y ensayista estadounidense;1933;2004;https://proverbia.net/autor/frases-de-susan-sontag
Susanna Tamaro;Novelista italiana;1957;?;https://proverbia.net/autor/frases-de-susanna-tamaro
Svetlana Stalin;Escritora soviética;1926;?;https://proverbia.net/autor/frases-de-svetlana-stalin
Swami Vivekananda;Líder espiritual y reformador hindú;1863;1902;https://proverbia.net/autor/frases-de-swami-vivekananda
SwamiSivananda;;;;https://proverbia.net/autor/frases-de-swami-sivananda
T. S. Eliot;Poeta, dramaturgo y crítico literario;1888;1965;https://proverbia.net/autor/frases-de-t-s-eliot
T.Reik;;;;https://proverbia.net/autor/frases-de-t-reik
Tácito;Historiador romano;55;115;https://proverbia.net/autor/frases-de-tacito
Tales de Mileto;Filósofo y matemático griego;624 AC;546 AC;https://proverbia.net/autor/frases-de-tales-de-mileto
Tayeb Saleh;Escritor sudanés;1929;2009;https://proverbia.net/autor/frases-de-tayeb-saleh
Tennessee Williams;Dramaturgo estadounidense;1911;1983;https://proverbia.net/autor/frases-de-tennessee-williams
Terencio;Autor cómico latino;195 AC;159 AC;https://proverbia.net/autor/frases-de-terencio
Terry Pratchett;Escritor británico;1948;2015;https://proverbia.net/autor/frases-de-terry-pratchett
Theidir Ninnseb;;1817;1903);https://proverbia.net/autor/frases-de-theidir-ninnseb
Theodor W. Adorno;Filósofo alemán;1903;1969;https://proverbia.net/autor/frases-de-theodor-w-adorno
Theodore Hesburgh;Clérigo estadounidense;1917;?;https://proverbia.net/autor/frases-de-theodore-hesburgh
Theodore Roosevelt;Político estadounidense;1858;1919;https://proverbia.net/autor/frases-de-theodore-roosevelt
Théodule-Armand Ribot;Psicólogo francés;1839;1916;https://proverbia.net/autor/frases-de-theodulearmand-ribot
Théophile Gautier;Poeta, crítico y novelista francés;1811;1872;https://proverbia.net/autor/frases-de-theophile-gautier
Theophilus Presbyter;Escritor y monje alémán.;;;https://proverbia.net/autor/frases-de-theophilus-presbyter
Thiessen;;;;https://proverbia.net/autor/frases-de-thiessen
Thomas Alva Edison;Físico e inventor estadounidense;1847;1931;https://proverbia.net/autor/frases-de-thomas-alva-edison
Thomas Browne;Médico y ensayista inglés;1605;1682;https://proverbia.net/autor/frases-de-thomas-browne
Thomas Carlyle;Historiador, pensador y ensayista inglés;1795;1881;https://proverbia.net/autor/frases-de-thomas-carlyle
Thomas Chalmers;Ministro presbiteriano, teólogo, escritor escocés;1780;1847;https://proverbia.net/autor/frases-de-thomas-chalmers
Thomas Corneille;Dramaturgo francés;1625;1709;https://proverbia.net/autor/frases-de-thomas-corneille
Thomas De Kempis;Teólogo alemán;1380;1471;https://proverbia.net/autor/frases-de-thomas-de-kempis
Thomas De Quincey;Escritor inglés;1785;1859;https://proverbia.net/autor/frases-de-thomas-de-quincey
Thomas Fuller;Clérigo y escritor británico;1610;1661;https://proverbia.net/autor/frases-de-thomas-fuller
Thomas Henry Huxley;Zoólogo inglés;1825;1895;https://proverbia.net/autor/frases-de-thomas-henry-huxley
Thomas Hobbes;Filósofo y tratadista político inglés;1588;1679;https://proverbia.net/autor/frases-de-thomas-hobbes
Thomas Jefferson;Político Estadounidense;1743;1826;https://proverbia.net/autor/frases-de-thomas-jefferson
Thomas Louis Berger;Novelista norteamericano;1924;?;https://proverbia.net/autor/frases-de-thomas-louis-berger
Thomas Macaulay;Historiador y político británico;1800;1859;https://proverbia.net/autor/frases-de-thomas-macaulay
Thomas Mann;Escritor alemán;1875;1955;https://proverbia.net/autor/frases-de-thomas-mann
Thomas Middleton;Dramaturgo inglés;1580;1627;https://proverbia.net/autor/frases-de-thomas-middleton
Thomas Moore;Poeta, compositor y músico irlandés;1779;1852;https://proverbia.net/autor/frases-de-thomas-moore
Thomas Paine;Político y publicista estadounidense;1737;1809;https://proverbia.net/autor/frases-de-thomas-paine
Thomas Shadwell;Dramaturgo inglés;1642;1692;https://proverbia.net/autor/frases-de-thomas-shadwell
Thomas Wentworth Higginson;Político estadounidense;1823;1911;https://proverbia.net/autor/frases-de-thomas-wentworth-higginson
Thornton Wilder;Escritor estadounidense;1897;1975;https://proverbia.net/autor/frases-de-thornton-wilder
Tiberio;Emperador romano;42 AC;37;https://proverbia.net/autor/frases-de-tiberio
Tirso de Molina;Dramaturgo español;1584;1648;https://proverbia.net/autor/frases-de-tirso-de--molina
Tito Livio;Historiador romano;59 AC;64 AC;https://proverbia.net/autor/frases-de-tito-livio
Tom Stoppard;Comediógrafo inglés;1937;?;https://proverbia.net/autor/frases-de-tom-stoppard
Tom Wolfe;Periodista y escritor estadounidense;1931;2018;https://proverbia.net/autor/frases-de-tom-wolfe
Tristan Bernard;Novelista y periodista francés;1866;1947;https://proverbia.net/autor/frases-de-tristan-bernard
Truman Capote;Escritor estadounidense;1924;1984;https://proverbia.net/autor/frases-de-truman-capote
Trygve Halvdan Lie;Político noruego;1896;1968;https://proverbia.net/autor/frases-de-trygve-halvdan-lie
Tucídides;Historiador ateniense;460 AC;396 AC;https://proverbia.net/autor/frases-de-tucidides
Ugo Foscolo;Escritor y poeta italiano;1778;1827;https://proverbia.net/autor/frases-de-ugo-foscolo
Ulpiano;Jurista romano;170;228;https://proverbia.net/autor/frases-de-ulpiano
Umberto Eco;Escritor italiano;1932;2016;https://proverbia.net/autor/frases-de-umberto-eco
Upton Sinclair;Novelista y escritor estadounidense;1878;1968;https://proverbia.net/autor/frases-de-upton-sinclair
Václav Havel;Escritor, dramaturgo y político checo;1936;2011;https://proverbia.net/autor/frases-de-vaclav-havel
Valeriu Butulescu;Escritor y político rumano;1953;?;https://proverbia.net/autor/frases-de-valeriu-butulescu
Vanessa Redgrave;Actriz británica;1937;?;https://proverbia.net/autor/frases-de-vanessa-redgrave
Vegecio;Escritor romano;S. IV;S. IV;https://proverbia.net/autor/frases-de-vegecio
Vicente Blasco Ibáñez;Escritor, periodista y político español;1867;1928;https://proverbia.net/autor/frases-de-vicente-blasco-ibanez
Vicente Espinel;Escritor español;1550;1624;https://proverbia.net/autor/frases-de-vicente-espinel
Vicente Huidobro;Poeta chileno;1893;1948;https://proverbia.net/autor/frases-de-vicente-huidobro
Vicki Baum;Novelista estadounidense;1888;1960;https://proverbia.net/autor/frases-de-vicki-baum
Victor Hugo;Novelista francés;1802;1885;https://proverbia.net/autor/frases-de-victor-hugo
Víctor Manuel;Cantautor español;1947;?;https://proverbia.net/autor/frases-de-victor-manuel
Victor Montenegro;Escritor argentino;1920;?;https://proverbia.net/autor/frases-de-victor-montenegro
Víctor Ruiz Iriarte;Dramaturgo español;1912;1982;https://proverbia.net/autor/frases-de-victor-ruiz-iriarte
Victoria Camps;Filósofa española;1941;?;https://proverbia.net/autor/frases-de-victoria-camps
VictorPauchet;;;;https://proverbia.net/autor/frases-de-victor-pauchet
Viktor Frankl;Psiquiatra y psicoterapeuta austriaco;1905;1997;https://proverbia.net/autor/frases-de-viktor-frankl
Vincent Van Gogh;Pintor postimpresionista holandés;1853;1890;https://proverbia.net/autor/frases-de-vincent-van-gogh
Vincent Voiture;Poeta francés;1597;1648;https://proverbia.net/autor/frases-de-vincent-voiture
Vincenzo Gioberti;Filósofo y estadista italiano;1801;1852;https://proverbia.net/autor/frases-de-vincenzo-gioberti
Violeta Chamorro;Política y periodista nicaragüense;1929;?;https://proverbia.net/autor/frases-de-violeta-chamorro
Virgilio;Poeta romano;70 a.C.;19 a.C.;https://proverbia.net/autor/frases-de-virgilio
Virginia Vilanova;Periodista argentina de origen español;1934;?;https://proverbia.net/autor/frases-de-virginia-vilanova
Virginia Woolf;Novelista y editora británica;1882;1941;https://proverbia.net/autor/frases-de-virginia-woolf
Vittorio Alfieri;Dramaturgo y poeta italiano;1749;1803;https://proverbia.net/autor/frases-de-vittorio-alfieri
Vittorio de Sica;Cineasta italiano;1901;1974;https://proverbia.net/autor/frases-de-vittorio-de-sica
Vittorio Gassman;Actor de teatro, cine y televisión italiano;1922;2000;https://proverbia.net/autor/frases-de-vittorio-gassman
Vizconde de Ponson du Terrail;Novelista francés;1829;1871;https://proverbia.net/autor/frases-de-vizconde-de-ponson-du-terrail
Vladimir Nabokov;Escritor ruso;1899;1977;https://proverbia.net/autor/frases-de-vladimir-nabokov
Voltaire;Filósofo y escritor francés;1694;1778;https://proverbia.net/autor/frases-de-voltaire
W. C. Fields;Actor y cómico estadounidense;1879;1946;https://proverbia.net/autor/frases-de-w-c-fields
W. H. Auden;Poeta inglés;1907;1973;https://proverbia.net/autor/frases-de-w-h-auden
Wallace Stevens;Poeta estadounidense;1879;1955;https://proverbia.net/autor/frases-de-wallace-stevens
Walt Whitman;Poeta estadounidense;1819;1892;https://proverbia.net/autor/frases-de-walt-whitman
Walter Bagehot;Economista y jurista inglés;1826;1877;https://proverbia.net/autor/frases-de-walter-bagehot
Walter C. Sellar;Humorista británico;1898;1951;https://proverbia.net/autor/frases-de-walter-c-sellar
Walter Lippmann;Comentarista de prensa y autor estadounidense;1889;1974;https://proverbia.net/autor/frases-de-walter-lippmann
Walter Scott;Escritor británico;1771;1832;https://proverbia.net/autor/frases-de-walter-scott
Wayne W. Dyer;Escritor estadounidense;1940;2015;https://proverbia.net/autor/frases-de-wayne-w-dyer
